sample_id,host_animal_species,animal_infection_site_uti,mic_id,num,equal,value
MS39208PPY30140,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY30012,Felis catus,Not UTI/urine/urinary tract,amikacin,8,=,=8
ND58102PPY30211,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY30296,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY30349,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30240,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30245,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
OH43068PPY30017,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
OH43068PPY30024,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
TN37220PPY30036,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY30020,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY30021,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30010,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30014,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30036,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY30071,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY30121,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30007,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30031,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30054,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30111,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30130,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30133,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY30015,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY30034,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY30046,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30004,Canis familiaris,UTI/urine/urinary tract,amikacin,16,=,=16
GA30602PPY30008,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30014,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30022,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30031,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30048,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30060,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY30408,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY30409,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY30411,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY30038,Canis familiaris,Not UTI/urine/urinary tract,amikacin,8,=,=8
IN47907PPY30061,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY30114,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY30141,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY30141.1,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY30014,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY30086,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY30137,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY30246,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY30004,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY30118,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
KY42240PPY30068,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30046,Canis familiaris,Not UTI/urine/urinary tract,amikacin,16,<=,<=16
LA70803PPY30057,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30095,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30157,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY30016,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY30022,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY30025,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY30127,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY31001,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY31019,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY31042,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY30137,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY30138,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY30047,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY30262,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NE68583PPY30018,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30035,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30203,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30210,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
OH43068PPY30014,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
OH43068PPY30016,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
SD57007PPY30301,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
SD57007PPY30302,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
SD57007PPY30308,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
SD57007PPY30311,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TN37220PPY30009,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY30007,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY30031,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30002,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30006,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30016,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY30015,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY30020,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30001,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30037,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY30096,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
CA95616PPY30023,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
CA95616PPY30101,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY30045,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY30047,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30276,Equus caballus,Not UTI/urine/urinary tract,amikacin,8,=,=8
GA30602PPY30277,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30279,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30280,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY30286,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY30306,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY30304,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY30005,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY30094,Equus caballus,Not UTI/urine/urinary tract,amikacin,8,=,=8
IN47907PPY30172,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY30006,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY30017,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY30111,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY42240PPY30043,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY42240PPY30059,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30044,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30051,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30138,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY30158,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY30088,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY30801,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY30807,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY30832,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY30076,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY30134,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY30135,Equus caballus,Not UTI/urine/urinary tract,amikacin,32,=,=32
NE68583PPY30031,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30042,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NY14853PPY30206,Equus caballus,Not UTI/urine/urinary tract,amikacin,2,<=,<=2
OH43068PPY30043,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
PA16802PPY30060,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
PA16802PPY30068,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
PA17110PPY30013,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
PA19348PPY30002,Equus caballus,Not UTI/urine/urinary tract,amikacin,8,=,=8
PA19348PPY30020,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
PA19348PPY30025,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TN37220PPY30021,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TN37220PPY30024,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY30026,Equus caballus,Not UTI/urine/urinary tract,amikacin,8,=,=8
WA99164PPY30027,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY30069,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY40014,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY40092,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY40010,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY40106,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY40406,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY40009,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY40073,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY40122,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY40070,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY40008,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY40037,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40005,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40037,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40077,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY41201,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY41212,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY41214,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY41215,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY40007,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY40240,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
NC27607PPY40008,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY40033,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY40074,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NE68583PPY40023,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY40015,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY40196,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY40005,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY40066,Felis catus,UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY40193,Felis catus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY40023,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY40075,Canis familiaris,Not UTI/urine/urinary tract,amikacin,8,=,=8
FL34741PPY40015,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY40041,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY40049,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY40409,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IN47907PPY40035,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY40009,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KS66506PPY40152,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY40010,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY40084,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY40003,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY40026,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY40046,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
LA70803PPY40058,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40018,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40064,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY41001,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY41034,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY40005,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
NC27607PPY40009,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY40015,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
ND58102PPY40088,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NE68583PPY40019,Canis familiaris,Not UTI/urine/urinary tract,amikacin,8,=,=8
TX77840PPY40019,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
TX77840PPY40195,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY40006,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY40007,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY40047,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY40046,Canis familiaris,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY40059,Canis familiaris,UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY40048,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY40102,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
FL34741PPY40024,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY40297,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
GA30602PPY40305,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
IA50014PPY40313,Equus caballus,Not UTI/urine/urinary tract,amikacin,32,=,=32
IN47907PPY40092,Equus caballus,Not UTI/urine/urinary tract,amikacin,8,=,=8
KY40511PPY40018,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
KY40511PPY40066,Equus caballus,Not UTI/urine/urinary tract,amikacin,16,=,=16
LA70803PPY40011,Equus caballus,UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40040,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MI48910PPY40058,Equus caballus,Not UTI/urine/urinary tract,amikacin,8,=,=8
MO65211PPY40801,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY40802,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MO65211PPY40817,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY40008,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
MS39208PPY40241,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
NE68583PPY40066,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WA99164PPY40037,Equus caballus,Not UTI/urine/urinary tract,amikacin,2,<=,<=2
WA99164PPY40058,Equus caballus,Not UTI/urine/urinary tract,amikacin,2,<=,<=2
WI53706PPY40104,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
WI53706PPY40248,Equus caballus,Not UTI/urine/urinary tract,amikacin,4,<=,<=4
AL36849PPY10008,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
AL36849PPY10042,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
CO80526PPY10081,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
CO80526PPY10093,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
FL34741PPY10003,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
FL34741PPY10021,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
GA30602PPY10121,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
GA30602PPY10141,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
IN47907PPY10032,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
IN47907PPY10188,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
KY40511PPY10062,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,1,=,=1
KY40511PPY10094,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
MI48910PPY10082,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
MI48910PPY10093,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
MO65211PPY10005,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
MO65211PPY15019,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
NY14853PPY10022,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
NY14853PPY10165,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
OH43068PPY10027,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
SD57007PPY10001,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
SD57007PPY10089,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
TX77840PPY10838,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,1,=,=1
TX77840PPY11714,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
WA99164PPY10024,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
WA99164PPY10051,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
WI53706PPY10161,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
WI53706PPY10184,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
AL36849PPY10001,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
AL36849PPY10052,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
CO80526PPY10041,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
CO80526PPY10059,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
GA30602PPY10081,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
GA30602PPY10103,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
IN47907PPY10024,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
IN47907PPY10174,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
KY40511PPY10002,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
KY40511PPY10084,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
MI48910PPY10083,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
MI48910PPY10087,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
MO65211PPY10003,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
MO65211PPY15006,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
NE68583PPY10034,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
NE68583PPY10133,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
NY14853PPY10003,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
NY14853PPY10073,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
OH43068PPY10064,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
SD57007PPY10006,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
SD57007PPY10087,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
TX77840PPY10812,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
TX77840PPY10871,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
WA99164PPY10004,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
WA99164PPY10069,Canis familiaris,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
WI53706PPY10178,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
WI53706PPY10194,Canis familiaris,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
AL36849PPY10192,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
AL36849PPY20021,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
AL36849PPY20148,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,=,=8
AL36849PPY20163,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,2,=,=2
CO80526PPY20093,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
CO80526PPY20188,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
CO80526PPY20255,Felis catus,UTI/urine/urinary tract,amoxicillin_clavulanic_acid,8,>,>8
CO80526PPY20279,Felis catus,Not UTI/urine/urinary tract,amoxicillin_clavulanic_acid,4,=,=4
